id	filename	md5	size	state
0b798fe4-1c51-4c36-afc8-5bee39fd6077	0b798fe4-1c51-4c36-afc8-5bee39fd6077/e3142cf7-334f-4f34-a5da-53ffa4e1ba33.rna_seq.augmented_star_gene_counts.tsv	eb5e843b2164dcee88d5eda0fb11c0dc	4252966	validated
0caa1750-ec80-484f-9097-1e90fbfa41c2	0caa1750-ec80-484f-9097-1e90fbfa41c2/507de54a-b4a5-4778-99fc-2f4f45c6daa0.rna_seq.augmented_star_gene_counts.tsv	1c925d36371d4c293bf4028dc6d25e29	4262365	validated
0d11c50a-8648-48ea-a107-e138a1d3e086	0d11c50a-8648-48ea-a107-e138a1d3e086/bf3ea4a0-bcd6-4e9d-acbb-3416f6ce53b7.rna_seq.augmented_star_gene_counts.tsv	9e98790b2c61a368f8dc97f0d55baf6f	4233362	validated
0e56b380-a3d6-4e81-8299-9f8a62330d7b	0e56b380-a3d6-4e81-8299-9f8a62330d7b/f13d5df0-7293-4453-942f-2b49a3d33057.rna_seq.augmented_star_gene_counts.tsv	59158a70e6c542b0fa84cde9f815395d	4240992	validated
0ed77a2e-a2c9-4557-8ba3-2c8bade9b792	0ed77a2e-a2c9-4557-8ba3-2c8bade9b792/5842a066-d158-474e-a4db-034f5797d865.rna_seq.augmented_star_gene_counts.tsv	2e711c88d20f77ee4f2f2a19f42d4ef1	4228051	validated
0f1cf3a6-6e68-440a-9744-85e44d88b61f	0f1cf3a6-6e68-440a-9744-85e44d88b61f/e6b6dada-24d1-4020-b5c0-3824670d079e.rna_seq.augmented_star_gene_counts.tsv	ac15f0c0a026d09df60d531619d80984	4250804	validated
104e3cb5-c6df-422b-a55f-6b19408594d4	104e3cb5-c6df-422b-a55f-6b19408594d4/2056c543-2f73-4a2f-995e-3af2dda7b514.rna_seq.augmented_star_gene_counts.tsv	6a9b5ab6f51dce916319b6c2d6930505	4238667	validated
1051db4c-40a5-4a98-a239-d96c986aa349	1051db4c-40a5-4a98-a239-d96c986aa349/691c297b-b48d-4e65-84d4-cb4fcdf03fc0.rna_seq.augmented_star_gene_counts.tsv	115e5acd322d7c31a04cb5c85641907a	4238213	validated
128bf144-f452-48af-941d-f6069e3bb0bb	128bf144-f452-48af-941d-f6069e3bb0bb/550812e9-ad67-4ae6-900e-572a051208a4.rna_seq.augmented_star_gene_counts.tsv	a6b10b08e2b9f9e9e70d9e2c13a0f9c1	4229900	validated
12f8a326-1417-478e-a45e-abdff8b44266	12f8a326-1417-478e-a45e-abdff8b44266/3ccab1b1-39f2-4947-bbac-1c25750f0464.rna_seq.augmented_star_gene_counts.tsv	b1de0dcee51925927fa2bca69ecdb534	4227310	validated
1341b934-ead3-4c4a-bd84-09084895fa83	1341b934-ead3-4c4a-bd84-09084895fa83/6ddab78f-8bf5-43ef-847b-f68c15475d46.rna_seq.augmented_star_gene_counts.tsv	783496a60f6b4d55af112aa1fd8a76ea	4231620	validated
148fc636-0b7b-4f10-b513-45edcf71a79e	148fc636-0b7b-4f10-b513-45edcf71a79e/ec2e3ab8-18a2-4d4e-b0dc-36411ce35357.rna_seq.augmented_star_gene_counts.tsv	36fef8041381de8957041d85db7f4623	4252294	validated
14979d31-e8b1-4948-beea-f913dfefa200	14979d31-e8b1-4948-beea-f913dfefa200/deb14c1d-474c-4d6f-bb8a-2b6df5dce5c9.rna_seq.augmented_star_gene_counts.tsv	36946ef0c730515335ad58f52942f433	4252274	validated
14edb678-3b6c-4a58-aabf-0f9d1f7d9bdc	14edb678-3b6c-4a58-aabf-0f9d1f7d9bdc/f5b3a6d0-3b56-4ad2-b520-8bcaadb6bd0e.rna_seq.augmented_star_gene_counts.tsv	54029f660fbd07f2a8cdb61d586b67dc	4235171	validated
152c8e57-1f2f-464c-ad13-de0f4d81dbff	152c8e57-1f2f-464c-ad13-de0f4d81dbff/8d0f534a-a0b1-4d8e-9ca5-042f8a0a4e52.rna_seq.augmented_star_gene_counts.tsv	36d301217cac4a9396230b903c4fdfb0	4238654	validated
1581b466-9502-491e-828b-dd9b721690cb	1581b466-9502-491e-828b-dd9b721690cb/51bced11-ff98-4338-8e54-0b1a35a6d982.rna_seq.augmented_star_gene_counts.tsv	57aef6f7070060537c7f15183affb019	4249517	validated
15f0e499-8d53-4e97-a392-334875d25cf4	15f0e499-8d53-4e97-a392-334875d25cf4/467bd108-f391-4dd1-92de-43879822400d.rna_seq.augmented_star_gene_counts.tsv	a449648688482afd89a2479495859fd1	4260296	validated
1936440a-9cfc-4b04-af40-3fbc22fe87f6	1936440a-9cfc-4b04-af40-3fbc22fe87f6/7dc54973-bfae-4811-b947-f98a6ac24b25.rna_seq.augmented_star_gene_counts.tsv	70da14cb1166a06087cf7e04f9207f21	4237555	validated
1936f1a9-66bc-4e48-8189-f0e3a67a5593	1936f1a9-66bc-4e48-8189-f0e3a67a5593/674907a1-381a-4952-924a-52e2adf5ad19.rna_seq.augmented_star_gene_counts.tsv	773fc28929c9d51a08c52d2888c38c2f	4244911	validated
195c9f03-31c3-465a-ac58-3949246b173b	195c9f03-31c3-465a-ac58-3949246b173b/8f08cee9-a91f-4305-bf8d-efeee9cd386c.rna_seq.augmented_star_gene_counts.tsv	48e304f2d6da55850e80658c9c97f740	4256121	validated
1a4285b8-765b-4954-b9f2-dc8609572889	1a4285b8-765b-4954-b9f2-dc8609572889/61ad862c-0bd2-4fcd-a9e1-f42e8099bd81.rna_seq.augmented_star_gene_counts.tsv	b3cbab0d69ad2765c8ca1359446d9bb9	4248070	validated
1ace2a0c-773d-45b5-8fd6-968c88731bbb	1ace2a0c-773d-45b5-8fd6-968c88731bbb/c33ecc28-d5ba-4416-b93d-445b7883b6e8.rna_seq.augmented_star_gene_counts.tsv	ff767304460d3385c372d7e0818cb45a	4239626	validated
1b8dddf2-89d9-43aa-84c7-1d18e8865106	1b8dddf2-89d9-43aa-84c7-1d18e8865106/02a50d1b-ff62-4936-a0ce-ac0e22a5b41c.rna_seq.augmented_star_gene_counts.tsv	c4606791ad2e5602ebf1a13742d7b7c8	4246430	validated
1c386dc6-8279-4156-bd7c-47e2f8af27bf	1c386dc6-8279-4156-bd7c-47e2f8af27bf/83834ecf-bc98-416a-98c0-824229e6cfe0.rna_seq.augmented_star_gene_counts.tsv	e6ffc6528bf689d1ad32de4ca460a39a	4245974	validated
1cb0d51d-def6-40ec-9c5f-4a98315b0382	1cb0d51d-def6-40ec-9c5f-4a98315b0382/a2a798c5-3b1e-4192-8c6a-8c627cd0879e.rna_seq.augmented_star_gene_counts.tsv	7e32f8736310851716ab2a7698495ed8	4253034	validated
1f9a9190-4157-457e-9794-a9217d2aa2f8	1f9a9190-4157-457e-9794-a9217d2aa2f8/cf4160bb-9ef4-43c1-ac83-f6ca897101ee.rna_seq.augmented_star_gene_counts.tsv	a64d7559982aa695e38e6ba5b64b3b44	4248776	validated
222b562a-3ef7-4e69-a60d-54aac5104102	222b562a-3ef7-4e69-a60d-54aac5104102/e0527b4b-de23-4b9f-8871-13f64f6976cd.rna_seq.augmented_star_gene_counts.tsv	d4c737d27e18342109001a0e7981dcfe	4244140	validated
23ac8b84-f000-45ea-ad35-a46323d3670a	23ac8b84-f000-45ea-ad35-a46323d3670a/df6189e5-bd61-4be2-9d31-efef56cb4739.rna_seq.augmented_star_gene_counts.tsv	434e86b5aede1baa14eee57c2cce013b	4253247	validated
26466526-2d6e-4869-a06a-c33344e5fab2	26466526-2d6e-4869-a06a-c33344e5fab2/586df577-513d-4d43-ac47-89c52f322d30.rna_seq.augmented_star_gene_counts.tsv	5efb673d8416606432b362299859ea1e	4235242	validated
2700aca8-b120-4655-87ab-a9f8f7f633db	2700aca8-b120-4655-87ab-a9f8f7f633db/8c92ecf0-5d81-48c3-ad9f-9adf51860962.rna_seq.augmented_star_gene_counts.tsv	a751c4021464acac5ce2901d7af8b6ac	4232011	validated
280141da-fd54-4901-bc15-5d106c56fb23	280141da-fd54-4901-bc15-5d106c56fb23/aad82145-5742-4ef6-9de3-2c57e84642fc.rna_seq.augmented_star_gene_counts.tsv	8c203f5e33166c402d485123170926c7	4220810	validated
2aa3a845-cce2-4fe2-92f7-1fece9e619d5	2aa3a845-cce2-4fe2-92f7-1fece9e619d5/3fab2674-2e00-4748-9d33-9e52631cebfd.rna_seq.augmented_star_gene_counts.tsv	a9eddeb1e5676982d8c61efd02838181	4253482	validated
2b64d9ef-56fc-4362-99c7-d0cc6011c2a4	2b64d9ef-56fc-4362-99c7-d0cc6011c2a4/68bf0c2e-f2ad-48f3-b29d-b2a3c5d1c568.rna_seq.augmented_star_gene_counts.tsv	45c1e03a6ae265cec474f77510e1bff3	4230464	validated
2bf56d2d-8c5e-4579-847b-03fd0ba46143	2bf56d2d-8c5e-4579-847b-03fd0ba46143/fb3713b9-fad5-4d66-b419-8f53530b14cd.rna_seq.augmented_star_gene_counts.tsv	4683e7678af75fd1ded802db37bc1653	4255541	validated
2ce2b916-b768-424c-a57b-96ab4a77276e	2ce2b916-b768-424c-a57b-96ab4a77276e/b85209a5-128a-4aff-83d4-1ab336d82b95.rna_seq.augmented_star_gene_counts.tsv	c5a340b434978de848bd82826591f5ef	4253369	validated
2d75b6a1-0f93-4c6a-9554-73a214969c6b	2d75b6a1-0f93-4c6a-9554-73a214969c6b/1cbbe329-a471-425e-b14d-e9043fce6926.rna_seq.augmented_star_gene_counts.tsv	b5afc3fe576b86f97653701118128447	4261873	validated
2e753306-2df6-4666-b1ce-06992d109d02	2e753306-2df6-4666-b1ce-06992d109d02/3a6cc4be-eff8-4725-a416-46ed35316192.rna_seq.augmented_star_gene_counts.tsv	00f59ad3e2697e8fc4206c705829c06a	4246227	validated
2fa144d0-2776-46d9-a7d4-41f68a1d3727	2fa144d0-2776-46d9-a7d4-41f68a1d3727/89424841-6b5a-4f5f-b5c2-209630c6f597.rna_seq.augmented_star_gene_counts.tsv	ceb5280fa26e533912417a354cd6794b	4237107	validated
2faa9332-e577-4884-94e4-b895827db8b6	2faa9332-e577-4884-94e4-b895827db8b6/8b5be676-9118-4038-9d54-6b80b14e43dc.rna_seq.augmented_star_gene_counts.tsv	f7127c72f9c82b7b0d1275f7f692daad	4249339	validated
3396edba-0d2a-4485-ad0a-5114b38c1abe	3396edba-0d2a-4485-ad0a-5114b38c1abe/2e64abe2-6024-4d28-9e09-560ce2a9fd15.rna_seq.augmented_star_gene_counts.tsv	25a162e0b1fa52e5a06881efcb56784e	4231290	validated
373e0f41-a47e-4f4e-88fe-9703d16a840c	373e0f41-a47e-4f4e-88fe-9703d16a840c/e869b178-9abe-44ca-ae6b-a6caae1834fb.rna_seq.augmented_star_gene_counts.tsv	df5335aaebb1715ac57e8bb8a5d26d7c	4249061	validated
3782bc2e-5a29-4380-9b44-735ca1ac8896	3782bc2e-5a29-4380-9b44-735ca1ac8896/ffe82e73-0990-4d3d-a4d1-7d4e169dfdf5.rna_seq.augmented_star_gene_counts.tsv	f728f3a8f8f881e8a3be1da9d061ae5b	4230598	validated
37bf6454-a4e7-4e00-9562-57ba6fd58b6d	37bf6454-a4e7-4e00-9562-57ba6fd58b6d/7fe106c5-4235-4930-83cd-84dc5250db89.rna_seq.augmented_star_gene_counts.tsv	f603c6bafd5830ee650bd449db192719	4252688	validated
3b9e620f-a661-4a1d-ac46-ab4c56a4b241	3b9e620f-a661-4a1d-ac46-ab4c56a4b241/04c428b5-d0b9-4ecf-86e8-8a42dc4cbb5e.rna_seq.augmented_star_gene_counts.tsv	5d0d7892f916c80d94a48789d59f7909	4248729	validated
3bb2e240-9cea-4dd2-be32-6bc6976a79b1	3bb2e240-9cea-4dd2-be32-6bc6976a79b1/ce362483-60b7-4654-b201-834c60e38690.rna_seq.augmented_star_gene_counts.tsv	e59ee7996d136eb173ab87273752c2ec	4235616	validated
3ce988e2-61c5-4f53-b9c8-cfc280649c1f	3ce988e2-61c5-4f53-b9c8-cfc280649c1f/8d2f240f-43c3-4e0d-a6cc-79f6b174dace.rna_seq.augmented_star_gene_counts.tsv	baeed408238645d8c71ef319050fd06d	4246409	validated
3d0b3b80-92ae-44dc-89fc-2ead925b81a2	3d0b3b80-92ae-44dc-89fc-2ead925b81a2/eb44c266-8b8f-4012-ad67-f4ac40698391.rna_seq.augmented_star_gene_counts.tsv	ba6d1d51bc864678f2b6e84edb7c7dd7	4237555	validated
3eadce70-ba3d-4806-b112-6ac83bc89dc4	3eadce70-ba3d-4806-b112-6ac83bc89dc4/a3595c7e-948b-4d93-a623-477d7af84e15.rna_seq.augmented_star_gene_counts.tsv	56dad300ad3f41c405fe2a0bc9f52f3c	4236836	validated
3eb2d652-73f5-41c0-bf73-f40e85e1ecae	3eb2d652-73f5-41c0-bf73-f40e85e1ecae/eecb45f4-ea57-4aea-814e-9895d42034e9.rna_seq.augmented_star_gene_counts.tsv	9652896584ddd9f89fea8369b698d8da	4239635	validated
406cb497-badd-4bbe-be62-e1dac7b49180	406cb497-badd-4bbe-be62-e1dac7b49180/49563aad-aeb3-4a9b-8849-a60c119cbaa4.rna_seq.augmented_star_gene_counts.tsv	396d90c1fcaa36efc71992fd5f6532de	4238311	validated
41a97024-43f7-41b8-8755-94cd29105a5f	41a97024-43f7-41b8-8755-94cd29105a5f/62e41b20-5f83-43c2-9887-809e97794f04.rna_seq.augmented_star_gene_counts.tsv	a37b8241a944cbcb81e3e9452e5b1260	4233939	validated
422ef158-74dd-4a5e-88a6-5b0da33004d1	422ef158-74dd-4a5e-88a6-5b0da33004d1/9b7c81c7-d03c-446c-9d25-8c966058b0e3.rna_seq.augmented_star_gene_counts.tsv	31051643d355efb8baecf8a64979428c	4247739	validated
425a82ae-e0bf-48ae-946f-58ccc2571bfd	425a82ae-e0bf-48ae-946f-58ccc2571bfd/c5bb9834-a08f-4729-9aec-22f9a2816184.rna_seq.augmented_star_gene_counts.tsv	e07772a8bcb07a6c2909fcab9d44bea7	4247690	validated
430184b1-040d-4b3a-863d-1e6c71009d93	430184b1-040d-4b3a-863d-1e6c71009d93/73729b89-4802-4780-9e7f-cb160a04bb17.rna_seq.augmented_star_gene_counts.tsv	057325b61fba0dadaffe50c2125b7883	4219010	validated
4382bb60-997e-4a1a-9cdb-3d8738806379	4382bb60-997e-4a1a-9cdb-3d8738806379/790ea932-848f-40cf-ab94-673eea700aa2.rna_seq.augmented_star_gene_counts.tsv	a0b221f948225f9bea77638969954abe	4233860	validated
452e9e11-5545-4e7a-abfb-2486e70206bd	452e9e11-5545-4e7a-abfb-2486e70206bd/f9203ebe-d6c3-423b-ad65-28db38612f89.rna_seq.augmented_star_gene_counts.tsv	cf9dd4e969dd0b04161b41a1be7bdd1f	4248394	validated
4662f2d3-edd6-4260-a4ad-04c46ca54443	4662f2d3-edd6-4260-a4ad-04c46ca54443/960df455-dab8-4c59-9a99-579cdabe4d19.rna_seq.augmented_star_gene_counts.tsv	1c8cc10703d59c360f3a02a99f32036e	4237433	validated
469c052c-d2c8-4626-af1c-7276653168fe	469c052c-d2c8-4626-af1c-7276653168fe/f738acc1-0445-49e0-a279-3469620c8d4a.rna_seq.augmented_star_gene_counts.tsv	48acbdb33e01f8789e202bc5bbc873c2	4237018	validated
481c702a-58ee-4fab-9559-434a45615aa5	481c702a-58ee-4fab-9559-434a45615aa5/dc3a76a7-bac2-43c0-90e2-e251e459c659.rna_seq.augmented_star_gene_counts.tsv	546857d71271f970a7b74366e3945cc5	4229633	validated
4a5803a6-942a-4992-8b9d-29e1091b10f6	4a5803a6-942a-4992-8b9d-29e1091b10f6/2645561c-8313-4196-b321-b4a83879df88.rna_seq.augmented_star_gene_counts.tsv	85cefe3b7007b9c1c9200d35ed1be393	4240543	validated
4af2ea24-60fe-4fc1-858b-68ed98855082	4af2ea24-60fe-4fc1-858b-68ed98855082/8f1c0479-48ac-46e7-a2c2-973a8a6c4747.rna_seq.augmented_star_gene_counts.tsv	da1f15212ba112d864b94d90ff11dc4b	4224174	validated
4af55932-ab7a-41e5-aa7f-fb16ab18c629	4af55932-ab7a-41e5-aa7f-fb16ab18c629/668e1e67-cc4f-40fd-b921-23aec5078635.rna_seq.augmented_star_gene_counts.tsv	f6ee5d18b7559e79eaa07b2d536e3d05	4239240	validated
4bf6ebc1-575d-49e4-9f66-068b537373c0	4bf6ebc1-575d-49e4-9f66-068b537373c0/767425eb-9fa2-45bc-a3ad-ca8dbafd373f.rna_seq.augmented_star_gene_counts.tsv	c351c0df0967e08167ccf1bad4aa6e27	4246578	validated
4d27c8ac-375b-414a-8f88-75092f03bdd8	4d27c8ac-375b-414a-8f88-75092f03bdd8/3f94086c-9e16-403e-b191-e03e9b6e3ce2.rna_seq.augmented_star_gene_counts.tsv	62af53edf4895aedca71914776644f18	4254851	validated
507952aa-23c0-4239-ae19-04d8f862acc2	507952aa-23c0-4239-ae19-04d8f862acc2/55d29bdf-c959-4eda-ab2b-e09d7abb58fa.rna_seq.augmented_star_gene_counts.tsv	be0a14cf9d711fef977c6f1433337e30	4249910	validated
50c7c034-fccb-4eb1-b8db-e0a5d9e50172	50c7c034-fccb-4eb1-b8db-e0a5d9e50172/d820ac02-a30e-437b-b20a-3e92705b7b81.rna_seq.augmented_star_gene_counts.tsv	02094f85d2455a5a0d197798716cc7af	4237798	validated
50e8fce6-5775-41d6-bcaa-73773db999e2	50e8fce6-5775-41d6-bcaa-73773db999e2/ea55206b-29c6-4a8b-9219-cfd28c29117a.rna_seq.augmented_star_gene_counts.tsv	62b8e0d97332ddd15f740dde2b9daf76	4241350	validated
542856ab-164d-4edd-833a-925da96d1eeb	542856ab-164d-4edd-833a-925da96d1eeb/9c0696ab-2bd6-4372-8b10-8222816de48e.rna_seq.augmented_star_gene_counts.tsv	5d8a756c6b15896901ca4cc63b1c3d29	4255467	validated
56209bc1-f94b-4aa4-a9dd-757003f36fd2	56209bc1-f94b-4aa4-a9dd-757003f36fd2/2ae456c7-57fa-4146-9b29-2d4129f0cf7c.rna_seq.augmented_star_gene_counts.tsv	52a0419513d42b3c601d7054d8663121	4247625	validated
56a26df4-d9c1-4f43-bb44-8afd34eea927	56a26df4-d9c1-4f43-bb44-8afd34eea927/95e77e5a-9963-4d65-935d-893a5dbe702e.rna_seq.augmented_star_gene_counts.tsv	908d2e9d5048ce0c5a81d75d9d438a8c	4232942	validated
587b3262-55f8-4611-8431-0c02a5df652d	587b3262-55f8-4611-8431-0c02a5df652d/5042d093-d8af-492a-8c40-5aaea17d66e6.rna_seq.augmented_star_gene_counts.tsv	eee52745eaef73da0b81b1525341fcb1	4240472	validated
59915f69-8e37-44a8-a8f6-feb9e06b6703	59915f69-8e37-44a8-a8f6-feb9e06b6703/e6e7d36e-b6c6-4e54-95ee-ee20e6f1f80e.rna_seq.augmented_star_gene_counts.tsv	f0ea2c7509f437c1d9b3354bf9ec0580	4258993	validated
59c3cb45-ca6e-40ad-a3f0-9b496b934aa5	59c3cb45-ca6e-40ad-a3f0-9b496b934aa5/7abc395f-72e4-4835-8aef-aaca2f8a34b0.rna_seq.augmented_star_gene_counts.tsv	ff0bb159b48733cced3c6d0b19bc87ae	4240841	validated
59ce4079-0da6-4339-8861-ad376b150f75	59ce4079-0da6-4339-8861-ad376b150f75/a4455185-5506-4392-bd54-5f9cda2274d2.rna_seq.augmented_star_gene_counts.tsv	aaf43ae3672534b4e84ac2d27e564aa6	4258554	validated
5bee33e8-6c0e-4b47-b5b4-a82bf5784d81	5bee33e8-6c0e-4b47-b5b4-a82bf5784d81/9cb6482e-6f20-4aad-986c-7ccea66b7cc8.rna_seq.augmented_star_gene_counts.tsv	1fd96ef0ad510184ed3f47f77c7742c1	4252498	validated
5db109b6-dbfe-4ec8-8697-bb7fff5beb4b	5db109b6-dbfe-4ec8-8697-bb7fff5beb4b/42fe2b41-93aa-4738-988e-66239bef2ec7.rna_seq.augmented_star_gene_counts.tsv	7a289b388579c91d793568f894410bed	4246496	validated
5fbbee45-08b5-4cd0-83c6-c18bc4e89d99	5fbbee45-08b5-4cd0-83c6-c18bc4e89d99/034f8d01-f664-494b-bc04-77485000611f.rna_seq.augmented_star_gene_counts.tsv	8ac64126e6f11ef928219c1d838cb7c0	4244985	validated
5fcd0660-3e77-4a56-af19-01045301708c	5fcd0660-3e77-4a56-af19-01045301708c/60e5b5de-ba65-46c7-82ee-8181628f0cbd.rna_seq.augmented_star_gene_counts.tsv	f4b4b769f16c461fbeb7a8caa544af99	4253653	validated
62a4b965-7aaa-4bd4-b469-57a713b2e9fd	62a4b965-7aaa-4bd4-b469-57a713b2e9fd/064d1578-9fb7-439c-9644-d4cb6389ec9d.rna_seq.augmented_star_gene_counts.tsv	613f2feadffe04aecd532ec2c1b9d1d1	4252172	validated
62c0cac5-05eb-46ea-b165-a2e9e342a259	62c0cac5-05eb-46ea-b165-a2e9e342a259/d702ead2-f1df-43e1-b1a4-c506902b14df.rna_seq.augmented_star_gene_counts.tsv	b8961e0d9b259472a0ce5463d3ae47c1	4257631	validated
63454d5d-a654-4be0-b812-dd5c98d07ea1	63454d5d-a654-4be0-b812-dd5c98d07ea1/c63e3277-327a-4259-84f2-13d9a2c2d68a.rna_seq.augmented_star_gene_counts.tsv	7a7867b463c4bf060145520a9708fcb6	4231681	validated
641c4e5d-4880-4f5e-9d1e-702cab91a6b4	641c4e5d-4880-4f5e-9d1e-702cab91a6b4/32c15b29-da14-4eb5-8c86-39efc94319df.rna_seq.augmented_star_gene_counts.tsv	503294b786b176d0c0deae6233d5583a	4255350	validated
65582670-1c71-4606-91b5-a886144fdfa6	65582670-1c71-4606-91b5-a886144fdfa6/5c4f28b0-b83c-4b52-8545-2f26c9d0734f.rna_seq.augmented_star_gene_counts.tsv	a5ddbc5ddfb0a2bd4c461862b6a145a4	4245638	validated
67317cce-4a8c-4313-bb26-4ef7759071b9	67317cce-4a8c-4313-bb26-4ef7759071b9/3b509602-c9b3-4dba-86a4-13e2a3857bb4.rna_seq.augmented_star_gene_counts.tsv	505f06d7345d85995044e4630116ccb5	4249865	validated
68881256-49b8-4a19-87a9-afac4f1841d2	68881256-49b8-4a19-87a9-afac4f1841d2/7b4b9d66-e494-48e8-949f-7cdb42e490f9.rna_seq.augmented_star_gene_counts.tsv	a82b9c19fe88132acc12f9e6c3289022	4248367	validated
6b62d6dd-bb6f-4f39-9041-992c47b875f3	6b62d6dd-bb6f-4f39-9041-992c47b875f3/d1f7678a-8106-46c9-95b7-5ec5d940f08c.rna_seq.augmented_star_gene_counts.tsv	cfe98a7dcb3ca5d1a4d25d13f6f5fa4a	4244153	validated
6c3f2469-50ea-48a7-bb17-043e74e54535	6c3f2469-50ea-48a7-bb17-043e74e54535/05ddce6e-57b0-4b78-9955-7c1b4c564498.rna_seq.augmented_star_gene_counts.tsv	ac5cf5a450253f6242e823e5e0108169	4260214	validated
6d0f2c52-47f8-4032-8468-38dcc578ed6a	6d0f2c52-47f8-4032-8468-38dcc578ed6a/e4559121-091f-41f2-9559-2abb1bbfd229.rna_seq.augmented_star_gene_counts.tsv	418350a11820312a22abfa095a20a5ec	4249152	validated
6df72103-ccfb-4a53-b839-2e8c47ec2145	6df72103-ccfb-4a53-b839-2e8c47ec2145/b4e60c29-6c4d-49b4-878e-b91e20e17dad.rna_seq.augmented_star_gene_counts.tsv	9716aad1296de30b453de82c415c5319	4241282	validated
6efd37a6-1669-4cdd-95b6-60c688e1e236	6efd37a6-1669-4cdd-95b6-60c688e1e236/304b7293-0a76-4028-9a18-58c87c751ceb.rna_seq.augmented_star_gene_counts.tsv	c9eecbd1aa38a8078ff41e125d49fc53	4212734	validated
71175258-a00a-4035-8f33-eb48bf04066f	71175258-a00a-4035-8f33-eb48bf04066f/c98940e5-aff4-4eec-9cd7-708584356a5f.rna_seq.augmented_star_gene_counts.tsv	858a5ae7fc5cc984d4178cb1edecf7d8	4233113	validated
7235fd65-e9cb-45f1-ac78-cad80823325e	7235fd65-e9cb-45f1-ac78-cad80823325e/b021039d-26c3-4851-9641-ddd81e408339.rna_seq.augmented_star_gene_counts.tsv	b8849d5006f38f71d2d85d90b54e5961	4252760	validated
73ac99d6-d01b-45d9-8df2-205610109911	73ac99d6-d01b-45d9-8df2-205610109911/8095ebc6-d293-4668-9d83-8b3f35dd198d.rna_seq.augmented_star_gene_counts.tsv	ee2f282c586ecff2c08cfdac86e5f9ca	4244853	validated
73edea85-f978-4c99-b9c3-fda3ffc6a065	73edea85-f978-4c99-b9c3-fda3ffc6a065/f8efdeb0-a8f8-4e2d-a52e-43d033e4ce6f.rna_seq.augmented_star_gene_counts.tsv	d0b44db8b3ceea8f9f5b9634a670fba4	4249680	validated
76267112-851f-4f5b-af40-f3c90af1b2ce	76267112-851f-4f5b-af40-f3c90af1b2ce/bd35c087-9a96-4f86-99f2-1a2a8936471a.rna_seq.augmented_star_gene_counts.tsv	934a1ec2573ee5c5a60a10c5a0446372	4243325	validated
76367cee-b571-49e5-8121-9e69f906c230	76367cee-b571-49e5-8121-9e69f906c230/370e6381-c31a-475b-b2c7-2c5de9e2c8ec.rna_seq.augmented_star_gene_counts.tsv	b1b4376814fb72021f3f9d939976742f	4243147	validated
